lat,lon,Name Image,Damage,Dirt or Dent,Light Poles,Paint,Scratch,Stickers or Graffiti,VRI,Grade,Number of VRIs,Distance Between VRI
40.007,-73.993,frame_001587,,,,,,,,,0,
40.087,-73.913,frame_001588,,,,,,,,,0,
40.073,-73.927,frame_001589,,,,,,,,,0,
40.055,-73.945,frame_001590,,,,,,,,,0,
40.028,-73.972,frame_001591,,,,,,,,,0,
40.069,-73.931,frame_001592,,,,,,,,,0,
40.01,-73.99,frame_001593,,,,,,,,,0,
40.059,-73.941,frame_001594,,,,,,,,,0,
40.086,-73.914,frame_001595,,,,,,,,,0,
40.073,-73.927,frame_001596,,,,,,,,,0,
40.046,-73.954,frame_001597,,,,,,,,,0,
40.075,-73.925,frame_001598,,,,,,,,,0,
40.0,-74.0,frame_001599,,,,,,,,,0,
40.075,-73.925,frame_001600,Yes,,,,,Yes,,,0,
40.074,-73.926,frame_001601,,,,,,,,,0,
40.083,-73.917,frame_001602,,,,,,,,,0,
40.098,-73.902,frame_001603,,,,,,,,,0,
40.018,-73.982,frame_001604,,,,,,,,,0,
40.02,-73.98,frame_001605,,,,,,,,,0,
40.077,-73.923,frame_001606,,,,,,,,,0,
40.058,-73.942,frame_001607,,,,,,,,,0,
40.075,-73.925,frame_001608,,,,,,,,,0,
40.018,-73.982,frame_001609,,,,,,,,,0,
40.024,-73.976,frame_001610,Yes,,,Yes,,,,D,0,
40.094,-73.906,frame_001611,,,,,,,,,0,
40.055,-73.945,frame_001612,,,,,,,,,0,
40.094,-73.906,frame_001613,,,,,,,,,0,
40.009,-73.991,frame_001614,,,,,,,,,0,
40.056,-73.944,frame_001615,,,,,,,,,0,
40.063,-73.937,frame_001616,,,,,,,,,0,
40.021,-73.979,frame_001617,,,,,,,,,0,
40.063,-73.937,frame_001618,,,,,,,,,0,
40.066,-73.934,frame_001619,,,,,,,,,0,
40.045,-73.955,frame_001620,,,,,,,,,0,
40.03,-73.97,frame_001621,,,,,,,,,0,
40.006,-73.994,frame_001622,,,,,,,,,0,
40.006,-73.994,frame_001623,,,,,,,,,0,
40.027,-73.973,frame_001624,,,,,,,,,0,
40.073,-73.927,frame_001625,Yes,Yes,,,,,,,0,
40.033,-73.967,frame_001626,,,,,,,,,0,
40.011,-73.989,frame_001627,Yes,,,,Yes,,,,0,
40.053,-73.947,frame_001628,,,,,,,,,0,
40.022,-73.978,frame_001629,,,,,,,,,0,
40.092,-73.908,frame_001630,,,,,,,,,0,
40.007,-73.993,frame_001631,,,,,,,,,0,
40.04,-73.96,frame_001632,,,,,,,,,0,
40.067,-73.933,frame_001633,,,,,,,,,0,
40.029,-73.971,frame_001634,,,,,,,,,0,
40.045,-73.955,frame_001635,,,,,,,,,0,
40.057,-73.943,frame_001636,,,,,,,,,0,
40.097,-73.903,frame_001637,,,,,,,,,0,
40.04,-73.96,frame_001638,,,,,,,,,0,
40.09,-73.91,frame_001639,,,,,,,,,0,
40.001,-73.999,frame_001640,,,,,,,,,0,
40.075,-73.925,frame_001641,,,,,,,,,0,
40.069,-73.931,frame_001642,,,,,,,,,0,
40.017,-73.983,frame_001643,,,,,,,,,0,
40.018,-73.982,frame_001644,,,,,,,,,0,
40.099,-73.901,frame_001645,,,,,,,,,0,
40.066,-73.934,frame_001646,,,,,,,,,0,
40.049,-73.951,frame_001647,,,,,,,,,0,
40.093,-73.907,frame_001648,,,,,,,,,0,
40.065,-73.935,frame_001649,,,,,,,,,0,
40.031,-73.969,frame_001650,,,,,,,,,0,
40.02,-73.98,frame_001651,,,,,,,,,0,
40.095,-73.905,frame_001652,,,,,,,,,0,
40.042,-73.958,frame_001653,,,,,,,,,0,
40.026,-73.974,frame_001654,,,,,,,,,0,
40.022,-73.978,frame_001655,,,,,,,,,0,
40.091,-73.909,frame_001656,,,,,,,,,0,
40.082,-73.918,frame_001657,,,,,,,,,0,
40.046,-73.954,frame_001658,,,,,,,,,0,
40.098,-73.902,frame_001659,,,,,,,,,0,
40.095,-73.905,frame_001660,,,,,,,,,0,
40.017,-73.983,frame_001661,,,,,,,,,0,
40.091,-73.909,frame_001662,Yes,,,,,Yes,,,0,
40.088,-73.912,frame_001663,,,,,,,,,0,
40.005,-73.995,frame_001664,,,,,,,,,0,
40.057,-73.943,frame_001665,,,,,,,,,0,
40.036,-73.964,frame_001666,,,,,,,,,0,
40.032,-73.968,frame_001667,,,,,,,,,0,
40.067,-73.933,frame_001668,,,,,,,,,0,
40.004,-73.996,frame_001669,,,,,,,,,0,
40.001,-73.999,frame_001670,,,,,,,,,0,
40.047,-73.953,frame_001671,,,,,,,,,0,
40.05,-73.95,frame_001672,,,,,,,,,0,
40.005,-73.995,frame_001673,,,,,,,,,0,
40.001,-73.999,frame_001674,,,,,,,,,0,
40.025,-73.975,frame_001675,,,,,,,,,0,
40.063,-73.937,frame_001676,,,,,,,,,0,
40.069,-73.931,frame_001677,,,,,,,,,0,
40.075,-73.925,frame_001678,,,,,,,,,0,
40.006,-73.994,frame_001679,,,,,,,,,0,
40.098,-73.902,frame_001680,,,,,,,,,0,
40.023,-73.977,frame_001681,,,,,,,,,0,
40.095,-73.905,frame_001682,,,,,,,,,0,
40.027,-73.973,frame_001683,Yes,,,Yes,,,,D,0,
40.034,-73.966,frame_001684,Yes,,,Yes,,,,D,0,
40.062,-73.938,frame_001685,Yes,,,Yes,,,,D,0,
40.015,-73.985,frame_001686,Yes,,,Yes,,,,D,0,
40.071,-73.929,frame_001687,Yes,,,Yes,,,,D,0,
40.034,-73.966,frame_001688,Yes,,,Yes,,,,D,0,
40.055,-73.945,frame_001689,,,,,,,,,0,
40.095,-73.905,frame_001690,,,,,,,,,0,
40.028,-73.972,frame_001691,,,,,,,,,0,
40.0,-74.0,frame_001692,,,,,,,,,0,
40.071,-73.929,frame_001693,,,,,,,,,0,
40.093,-73.907,frame_001694,,,,,,,,,0,
40.096,-73.904,frame_001695,,,,,,,,,0,
40.034,-73.966,frame_001696,,,,,,,,,0,
40.03,-73.97,frame_001697,,,,,,,,,0,
40.011,-73.989,frame_001698,,,,,,,,,0,
40.007,-73.993,frame_001699,,,,,,,,,0,
40.059,-73.941,frame_001700,,,,,,,,,0,
40.079,-73.921,frame_001701,,,,,,,,,0,
40.075,-73.925,frame_001702,Yes,Yes,,,,,,,0,
40.072,-73.928,frame_001703,,,,,,,,,0,
40.021,-73.979,frame_001704,,,,,,,,,0,
40.097,-73.903,frame_001705,,,,,,,,,0,
40.012,-73.988,frame_001706,,,,,,,,,0,
40.028,-73.972,frame_001707,,,,,,,,,0,
40.058,-73.942,frame_001708,,,,,,,,,0,
40.046,-73.954,frame_001709,,,,,,,,,0,
40.077,-73.923,frame_001710,,,,,,,,,0,
40.037,-73.963,frame_001711,,,,,,,,,0,
40.085,-73.915,frame_001712,,,,,,,,,0,
40.081,-73.919,frame_001713,,,,,,,,,0,
40.097,-73.903,frame_001714,,,,,,,,,0,
40.015,-73.985,frame_001715,,,,,,,,,0,
40.078,-73.922,frame_001716,,,,,,,,,0,
40.025,-73.975,frame_001717,,,,,,,,,0,
40.013,-73.987,frame_001718,,,,,,,,,0,
40.074,-73.926,frame_001719,,,,,,,,,0,
40.023,-73.977,frame_001720,,,,,,,,,0,
40.002,-73.998,frame_001721,,,,,,,,,0,
40.023,-73.977,frame_001722,,,,,,,,,0,
40.096,-73.904,frame_001723,Yes,,,,,Yes,,,0,
40.094,-73.906,frame_001724,,,,,,,,,0,
40.036,-73.964,frame_001725,,,,,,,,,0,
40.023,-73.977,frame_001726,,,,,,,,,0,
40.055,-73.945,frame_001727,,,,,,,,,0,
40.023,-73.977,frame_001728,,,,,,,,,0,
40.067,-73.933,frame_001729,,,,,,,,,0,
40.097,-73.903,frame_001730,,,,,,,,,0,
40.083,-73.917,frame_001731,,,,,,,,,0,
40.089,-73.911,frame_001732,,,,,,,,,0,
40.035,-73.965,frame_001733,,,,,,,,,0,
40.007,-73.993,frame_001734,,,,,,,,,0,
40.05,-73.95,frame_001735,,,,,,,,,0,
40.03,-73.97,frame_001736,,,,,,,,,0,
40.021,-73.979,frame_001737,,,,,,,,,0,
40.053,-73.947,frame_001738,,,,,,,,,0,
40.08,-73.92,frame_001739,,,,,,,,,0,
40.084,-73.916,frame_001740,,,,,,,,,0,
40.011,-73.989,frame_001741,,,,,,,,,0,
40.032,-73.968,frame_001742,,,,,,,,,0,
40.086,-73.914,frame_001743,,,,,,,,,0,
40.025,-73.975,frame_001744,,,,,,,,,0,
40.026,-73.974,frame_001745,,,,,,,,,0,
40.048,-73.952,frame_001746,Yes,,,Yes,,,,B,0,
40.039,-73.961,frame_001747,,,,,,,,,0,
40.067,-73.933,frame_001748,Yes,Yes,,,,,,,0,
40.092,-73.908,frame_001749,,,,,,,,,0,
40.091,-73.909,frame_001750,,,,,,,,,0,
40.05,-73.95,frame_001751,Yes,Yes,,,,,,,0,
40.059,-73.941,frame_001752,,,,,,,,,0,
40.085,-73.915,frame_001753,,,,,,,,,0,
40.097,-73.903,frame_001754,,,,,,,,,0,
40.064,-73.936,frame_001755,,,,,,,,,0,
40.014,-73.986,frame_001756,,,,,,,,,0,
40.006,-73.994,frame_001757,,,,,,,,,0,
40.059,-73.941,frame_001758,,,,,,,,,0,
40.058,-73.942,frame_001759,,,,,,,,,0,
40.083,-73.917,frame_001760,,,,,,,,,0,
40.081,-73.919,frame_001761,,,,,,,,,0,
40.052,-73.948,frame_001762,,,,,,,,,0,
40.025,-73.975,frame_001763,,,,,,,,,0,
40.006,-73.994,frame_001764,,,,,,,,,0,
40.015,-73.985,frame_001765,,,,,,,,,0,
40.006,-73.994,frame_001766,,,,,,,,,0,
40.053,-73.947,frame_001767,,,,,,,,,0,
40.052,-73.948,frame_001768,,,,,,,,,0,
40.079,-73.921,frame_001769,,,,,,,,,0,
40.094,-73.906,frame_001770,,,,,,,,,0,
40.02,-73.98,frame_001771,,,,,,,,,0,
40.01,-73.99,frame_001772,Yes,,,,,Yes,,,0,
40.003,-73.997,frame_001773,,,,,,,,,0,
40.047,-73.953,frame_001774,,,,,,,,,0,
40.085,-73.915,frame_001775,,,,,,,,,0,
40.053,-73.947,frame_001776,,,,,,,,,0,
40.019,-73.981,frame_001777,,,,,,,,,0,
40.017,-73.983,frame_001778,,,,,,,,,0,
40.0,-74.0,frame_001779,Yes,,,,,Yes,,,0,
40.016,-73.984,frame_001780,Yes,,,,,Yes,,,0,
40.059,-73.941,frame_001781,,,,,,,,,0,
40.072,-73.928,frame_001782,,,,,,,,,0,
40.088,-73.912,frame_001783,,,,,,,,,0,
40.094,-73.906,frame_001784,,,,,,,,,0,
40.057,-73.943,frame_001785,,,,,,,,,0,
40.041,-73.959,frame_001786,,,,,,,,,0,
40.062,-73.938,frame_001787,,,,,,,,,0,
40.043,-73.957,frame_001788,,,,,,,,,0,
40.042,-73.958,frame_001789,,,,,,,,,0,
40.038,-73.962,frame_001790,Yes,,,,,Yes,,,0,
40.015,-73.985,frame_001791,,,,,,,,,0,
40.013,-73.987,frame_001792,,,,,,,,,0,
40.031,-73.969,frame_001793,,,,,,,,,0,
40.05,-73.95,frame_001794,,,,,,,,,0,
40.006,-73.994,frame_001795,,,,,,,,,0,
40.088,-73.912,frame_001796,Yes,,,,,Yes,,,0,
40.031,-73.969,frame_001797,Yes,Yes,,,,Yes,,,0,
40.053,-73.947,frame_001798,Yes,,,,,Yes,,,0,
40.088,-73.912,frame_001799,,,,,,,,,0,
40.074,-73.926,frame_001800,,,,,,,,,0,
40.06,-73.94,frame_001801,,,,,,,,,0,
40.06,-73.94,frame_001802,,,,,,,,,0,
40.008,-73.992,frame_001803,,,,,,,,,0,
40.084,-73.916,frame_001804,,,,,,,,,0,
40.037,-73.963,frame_001805,,,,,,,,,0,
40.083,-73.917,frame_001806,,,,,,,,,0,
40.062,-73.938,frame_001807,,,,,,,,,0,
40.08,-73.92,frame_001808,Yes,,,,,Yes,,,0,
40.003,-73.997,frame_001809,Yes,,,,,Yes,,,0,
40.098,-73.902,frame_001810,,,,,,,,,0,
40.032,-73.968,frame_001811,Yes,,,,,Yes,,,0,
40.058,-73.942,frame_001812,Yes,,,,,Yes,,,0,
40.018,-73.982,frame_001813,Yes,,,,,Yes,,,0,
40.09,-73.91,frame_001814,,,,,,,,,0,
40.092,-73.908,frame_001815,,,,,,,,,0,
40.014,-73.986,frame_001816,,,,,,,,,0,
40.076,-73.924,frame_001817,,,,,,,,,0,
40.006,-73.994,frame_001818,,,,,,,,,0,
40.045,-73.955,frame_001819,,,,,,,,,0,
40.066,-73.934,frame_001820,,,,,,,,,0,
40.004,-73.996,frame_001821,,,,,,,,,0,
40.043,-73.957,frame_001822,,,,,,,,,0,
40.083,-73.917,frame_001823,,,,,,,,,0,
40.027,-73.973,frame_001824,,,,,,,,,0,
40.038,-73.962,frame_001825,,,,,,,,,0,
40.061,-73.939,frame_001826,,,,,,,,,0,
40.08,-73.92,frame_001827,,,,,,,,,0,
40.075,-73.925,frame_001828,,,,,,,,,0,
40.071,-73.929,frame_001829,,,,,,,,,0,
40.003,-73.997,frame_001830,,,,,,,,,0,
40.095,-73.905,frame_001831,,,,,,,,,0,
40.095,-73.905,frame_001832,,,,,,,,,0,
40.091,-73.909,frame_001833,,,,,,,,,0,
40.074,-73.926,frame_001834,,,,,,,,,0,
40.052,-73.948,frame_001835,,,,,,,,,0,
40.019,-73.981,frame_001836,,,,,,,,,0,
40.075,-73.925,frame_001837,,,,,,,,,0,
40.041,-73.959,frame_001838,Yes,,,,Yes,,,,0,
40.059,-73.941,frame_001839,Yes,,,,Yes,,,,0,
40.073,-73.927,frame_001840,,,,,,,,,0,
40.097,-73.903,frame_001841,,,,,,,,,0,
40.019,-73.981,frame_001842,,,,,,,,,0,
40.056,-73.944,frame_001843,,,,,,,,,0,
40.064,-73.936,frame_001844,,,,,,,,,0,
40.02,-73.98,frame_001845,,,,,,,,,0,
40.093,-73.907,frame_001846,,,,,,,,,0,
40.088,-73.912,frame_001847,,,,,,,,,0,
40.099,-73.901,frame_001848,,,,,,,,,0,
40.018,-73.982,frame_001849,,,,,,,,,0,
40.06,-73.94,frame_001850,,,,,,,,,0,
40.061,-73.939,frame_001851,Yes,,,,,Yes,,,0,
40.049,-73.951,frame_001852,Yes,,,Yes,,,,D,0,
40.077,-73.923,frame_001853,,,,,,,,,0,
40.004,-73.996,frame_001854,,,,,,,,,0,
40.093,-73.907,frame_001855,,,,,,,,,0,
40.078,-73.922,frame_001856,,,,,,,,,0,
40.0,-74.0,frame_001857,,,,,,,,,0,
40.09,-73.91,frame_001858,,,,,,,,,0,
40.002,-73.998,frame_001859,,,,,,,,,0,
40.002,-73.998,frame_001860,,,,,,,,,0,
40.043,-73.957,frame_001861,,,,,,,,,0,
40.018,-73.982,frame_001862,,,,,,,,,0,
40.096,-73.904,frame_001863,,,,,,,,,0,
40.045,-73.955,frame_001864,,,,,,,,,0,
40.029,-73.971,frame_001865,,,,,,,,,0,
40.08,-73.92,frame_001866,,,,,,,,,0,
40.038,-73.962,frame_001867,,,,,,,,,0,
40.093,-73.907,frame_001868,,,,,,,,,0,
40.089,-73.911,frame_001869,,,,,,,,,0,
40.055,-73.945,frame_001870,,,,,,,,,0,
40.075,-73.925,frame_001871,,,,,,,,,0,
40.094,-73.906,frame_001872,,,,,,,,,0,
40.075,-73.925,frame_001873,,,,,,,,,0,
40.042,-73.958,frame_001874,,,,,,,,,0,
40.08,-73.92,frame_001875,,,,,,,,,0,
40.065,-73.935,frame_001876,,,,,,,,,0,
40.052,-73.948,frame_001877,,,,,,,,,0,
40.09,-73.91,frame_001878,,,,,,,,,0,
40.046,-73.954,frame_001879,,,,,,,,,0,
40.088,-73.912,frame_001880,,,,,,,,,0,
40.026,-73.974,frame_001881,Yes,,,,,Yes,,,0,
40.059,-73.941,frame_001882,,,,,,,,,0,
40.073,-73.927,frame_001883,,,,,,,,,0,
40.07,-73.93,frame_001884,,,,,,,,,0,
40.054,-73.946,frame_001885,,,,,,,,,0,
40.006,-73.994,frame_001886,Yes,,,,Yes,Yes,,,0,
40.045,-73.955,frame_001887,,,,,,,,,0,
40.099,-73.901,frame_001888,,,,,,,,,0,
40.052,-73.948,frame_001889,,,,,,,,,0,
40.083,-73.917,frame_001890,,,,,,,,,0,
40.009,-73.991,frame_001891,,,,,,,,,0,
40.01,-73.99,frame_001892,,,,,,,,,0,
40.063,-73.937,frame_001893,,,,,,,,,0,
40.084,-73.916,frame_001894,,,,,,,,,0,
40.002,-73.998,frame_001895,,,,,,,,,0,
40.07,-73.93,frame_001896,,,,,,,,,0,
40.006,-73.994,frame_001897,,,,,,,,,0,
40.04,-73.96,frame_001898,,,,,,,,,0,
40.014,-73.986,frame_001899,,,,,,,,,0,
40.023,-73.977,frame_001900,,,,,,,,,0,
40.092,-73.908,frame_001901,,,,,,,,,0,
40.005,-73.995,frame_001902,,,,,,,,,0,
40.001,-73.999,frame_001903,,,,,,,,,0,
40.084,-73.916,frame_001904,,,,,,,,,0,
40.058,-73.942,frame_001905,,,,,,,,,0,
40.063,-73.937,frame_001906,,,,,,,,,0,
40.006,-73.994,frame_001907,Yes,,,,,Yes,,,0,
40.06,-73.94,frame_001908,,,,,,,,,0,
40.098,-73.902,frame_001909,,,,,,,,,0,
40.052,-73.948,frame_001910,,,,,,,,,0,
40.005,-73.995,frame_001911,,,,,,,,,0,
40.043,-73.957,frame_001912,,,,,,,,,0,
40.0,-74.0,frame_001913,,,,,,,,,0,
40.044,-73.956,frame_001914,,,,,,,,,0,
40.099,-73.901,frame_001915,,,,,,,,,0,
40.041,-73.959,frame_001916,,,,,,,,,0,
40.069,-73.931,frame_001917,,,,,,,,,0,
40.094,-73.906,frame_001918,,,,,,,,,0,
40.057,-73.943,frame_001919,,,,,,,,,0,
40.067,-73.933,frame_001920,,,,,,,,,0,
40.086,-73.914,frame_001921,,,,,,,,,0,
40.048,-73.952,frame_001922,,,,,,,,,0,
40.055,-73.945,frame_001923,,,,,,,,,0,
40.031,-73.969,frame_001924,,,,,,,,,0,
40.047,-73.953,frame_001925,,,,,,,,,0,
40.076,-73.924,frame_001926,,,,,,,,,0,
40.028,-73.972,frame_001927,,,,,,,,,0,
40.013,-73.987,frame_001928,,,,,,,,,0,
40.074,-73.926,frame_001929,,,,,,,,,0,
40.072,-73.928,frame_001930,,,,,,,,,0,
40.01,-73.99,frame_001931,,,,,,,,,0,
40.078,-73.922,frame_001932,,,,,,,,,0,
40.035,-73.965,frame_001933,,,,,,,,,0,
40.045,-73.955,frame_001934,,,,,,,,,0,
40.078,-73.922,frame_001935,,,,,,,,,0,
40.018,-73.982,frame_001936,,,,,,,,,0,
40.024,-73.976,frame_001937,,,,,,,,,0,
40.023,-73.977,frame_001938,,,,,,,,,0,
40.012,-73.988,frame_001939,,,,,,,,,0,
40.012,-73.988,frame_001940,,,,,,,,,0,
40.031,-73.969,frame_001941,,,,,,,,,0,
40.015,-73.985,frame_001942,,,,,,,,,0,
40.022,-73.978,frame_001943,,,,,,,,,0,
40.013,-73.987,frame_001944,,,,,,,,,0,
40.076,-73.924,frame_001945,,,,,,,,,0,
40.059,-73.941,frame_001946,,,,,,,,,0,
40.067,-73.933,frame_001947,,,,,,,,,0,
40.004,-73.996,frame_001948,Yes,,,,,Yes,,,0,
40.012,-73.988,frame_001949,Yes,,,,,Yes,,,0,
40.069,-73.931,frame_001950,,,,,,,,,0,
40.081,-73.919,frame_001951,,,,,,,,,0,
40.055,-73.945,frame_001952,,,,,,,,,0,
40.067,-73.933,frame_001953,,,,,,,,,0,
40.078,-73.922,frame_001954,,,,,,,,,0,
40.061,-73.939,frame_001955,,,,,,,,,0,
40.08,-73.92,frame_001956,,,,,,,,,0,
40.045,-73.955,frame_001957,,,,,,,,,0,
40.08,-73.92,frame_001958,,,,,,,,,0,
40.034,-73.966,frame_001959,,,,,,,,,0,
40.02,-73.98,frame_001960,,,,,,,,,0,
40.078,-73.922,frame_001961,,,,,,,,,0,
40.02,-73.98,frame_001962,,,,,,,,,0,
40.094,-73.906,frame_001963,,,,,,,,,0,
40.066,-73.934,frame_001964,,,,,,,,,0,
40.052,-73.948,frame_001965,,,,,,,,,0,
40.025,-73.975,frame_001966,,,,,,,,,0,
40.075,-73.925,frame_001967,,,,,,,,,0,
40.001,-73.999,frame_001968,,,,,,,,,0,
40.028,-73.972,frame_001969,,,,,,,,,0,
40.084,-73.916,frame_001970,,,,,,,,,0,
40.052,-73.948,frame_001971,,,,,,,,,0,
40.03,-73.97,frame_001972,,,,,,,,,0,
40.078,-73.922,frame_001973,,,,,,,,,0,
40.009,-73.991,frame_001974,,,,,,,,,0,
40.031,-73.969,frame_001975,,,,,,,,,0,
40.02,-73.98,frame_001976,,,,,,,,,0,
40.016,-73.984,frame_001977,,,,,,,,,0,
40.034,-73.966,frame_001978,,,,,,,,,0,
40.074,-73.926,frame_001979,,,,,,,,,0,
40.065,-73.935,frame_001980,,,,,,,,,0,
40.096,-73.904,frame_001981,,,,,,,,,0,
40.055,-73.945,frame_001982,,,,,,,,,0,
40.012,-73.988,frame_001983,,,,,,,,,0,
40.015,-73.985,frame_001984,,,,,,,,,0,
40.011,-73.989,frame_001985,,,,,,,,,0,
40.008,-73.992,frame_001986,,,Yes,,,,,,0,
40.092,-73.908,frame_001987,,,Yes,,,,,,0,
40.005,-73.995,frame_001988,,,,,,,,,0,
40.077,-73.923,frame_001989,,,,,,,,,0,
40.055,-73.945,frame_001990,,,,,,,,,0,
40.015,-73.985,frame_001991,,,,,,,,,0,
40.002,-73.998,frame_001992,,,,,,,,,0,
40.021,-73.979,frame_001993,,,,,,,,,0,
40.069,-73.931,frame_001994,Yes,,,Yes,,,,C,0,
40.079,-73.921,frame_001995,,,,,,,,,0,
40.081,-73.919,frame_001996,,,,,,,,,0,
40.076,-73.924,frame_001997,,,,,,,,,0,
40.029,-73.971,frame_001998,,,,,,,,,0,
40.025,-73.975,frame_001999,,,,,,,,,0,
40.042,-73.958,frame_002000,,,,,,,,,0,
40.065,-73.935,frame_002001,,,,,,,,,0,
40.02,-73.98,frame_002002,,,,,,,,,0,
40.051,-73.949,frame_002003,,,,,,,,,0,
40.042,-73.958,frame_002004,,,,,,,,,0,
40.08,-73.92,frame_002005,,,,,,,,,0,
40.047,-73.953,frame_002006,,,,,,,,,0,
40.039,-73.961,frame_002007,,,,,,,,,0,
40.037,-73.963,frame_002008,,,,,,,,,0,
40.047,-73.953,frame_002009,,,,,,,,,0,
40.045,-73.955,frame_002010,,,,,,,,,0,
40.011,-73.989,frame_002011,,,,,,,,,0,
40.082,-73.918,frame_002012,,,,,,,,,0,
40.046,-73.954,frame_002013,,,,,,,,,0,
40.015,-73.985,frame_002014,Yes,,,,,Yes,,,0,
40.088,-73.912,frame_002015,Yes,,,,,Yes,,,0,
40.011,-73.989,frame_002016,,,,,,,,,0,
40.033,-73.967,frame_002017,,,,,,,,,0,
40.019,-73.981,frame_002018,,,,,,,,,0,
40.006,-73.994,frame_002019,,,,,,,,,0,
40.065,-73.935,frame_002020,,,,,,,,,0,
40.065,-73.935,frame_002021,Yes,,,Yes,,,,C,0,
40.069,-73.931,frame_002022,,,,,,,,,0,
40.033,-73.967,frame_002023,,,,,,,,,0,
40.028,-73.972,frame_002024,,,,,,,,,0,
40.011,-73.989,frame_002025,,,,,,,,,0,
40.003,-73.997,frame_002026,,,,,,,,,0,
40.076,-73.924,frame_002027,,,,,,,,,0,
40.089,-73.911,frame_002028,,,,,,,,,0,
40.048,-73.952,frame_002029,,,,,,,,,0,
40.049,-73.951,frame_002030,,,,,,,,,0,
40.026,-73.974,frame_002031,,,,,,,,,0,
40.037,-73.963,frame_002032,,,,,,,,,0,
40.084,-73.916,frame_002033,,,,,,,,,0,
40.065,-73.935,frame_002034,,,,,,,,,0,
40.032,-73.968,frame_002035,,,,,,,,,0,
40.076,-73.924,frame_002036,,,,,,,,,0,
40.054,-73.946,frame_002037,,,,,,,,,0,
40.013,-73.987,frame_002038,,,,,,,,,0,
40.007,-73.993,frame_002039,,,,,,,,,0,
40.014,-73.986,frame_002040,,,,,,,,,0,
40.068,-73.932,frame_002041,,,,,,,,,0,
40.077,-73.923,frame_002042,,,,,,,,,0,
40.022,-73.978,frame_002043,Yes,Yes,,,,,,,0,
40.033,-73.967,frame_002044,Yes,Yes,,,,,,,0,
40.042,-73.958,frame_002045,,,,,,,,,0,
40.027,-73.973,frame_002046,Yes,,,Yes,,,,D,0,
40.013,-73.987,frame_002047,Yes,,,Yes,,,,D,0,
40.068,-73.932,frame_002048,,,,,,,,,0,
40.045,-73.955,frame_002049,,,,,,,,,0,
40.0,-74.0,frame_002050,,,,,,,,,0,
40.033,-73.967,frame_002051,,,,,,,,,0,
40.014,-73.986,frame_002052,,,,,,,,,0,
40.082,-73.918,frame_002053,,,,,,,,,0,
40.011,-73.989,frame_002054,,,,,,,,,0,
40.099,-73.901,frame_002055,,,,,,,,,0,
40.031,-73.969,frame_002056,,,,,,,,,0,
40.055,-73.945,frame_002057,,,,,,,,,0,
40.056,-73.944,frame_002058,,,,,,,,,0,
40.088,-73.912,frame_002059,,,,,,,,,0,
40.096,-73.904,frame_002060,,,,,,,,,0,
40.002,-73.998,frame_002061,,,,,,,,,0,
40.016,-73.984,frame_002062,Yes,Yes,,,,,,,0,
40.033,-73.967,frame_002063,,,,,,,,,0,
40.082,-73.918,frame_002064,,,,,,,,,0,
40.096,-73.904,frame_002065,Yes,Yes,,,,,,,0,
40.045,-73.955,frame_002066,,,,,,,,,0,
40.017,-73.983,frame_002067,,,,,,,,,0,
40.005,-73.995,frame_002068,,,,,,,,,0,
40.047,-73.953,frame_002069,,,,,,,,,0,
40.07,-73.93,frame_002070,,,,,,,,,0,
40.035,-73.965,frame_002071,,,,,,,,,0,
40.028,-73.972,frame_002072,,,,,,,,,0,
40.03,-73.97,frame_002073,,,,,,,,,0,
40.048,-73.952,frame_002074,,,,,,,,,0,
40.084,-73.916,frame_002075,,,,,,,,,0,
40.035,-73.965,frame_002076,,,,,,,,,0,
40.088,-73.912,frame_002077,,,,,,,,,0,
40.093,-73.907,frame_002078,,,,,,,,,0,
40.034,-73.966,frame_002079,,,,,,,,,0,
40.019,-73.981,frame_002080,,,,,,,,,0,
40.008,-73.992,frame_002081,,,,,,,,,0,
40.019,-73.981,frame_002082,,,,,,,,,0,
40.026,-73.974,frame_002083,Yes,,,,,Yes,,,0,
40.018,-73.982,frame_002084,Yes,,,,,Yes,,,0,
40.009,-73.991,frame_002085,Yes,,,,,Yes,,,0,
40.033,-73.967,frame_002086,Yes,,,,,Yes,,,0,
40.072,-73.928,frame_002087,Yes,,,,,Yes,,,0,
40.031,-73.969,frame_002088,,,,,,,,,0,
40.058,-73.942,frame_002089,,,,,,,,,0,
40.074,-73.926,frame_002090,,,,,,,,,0,
40.028,-73.972,frame_002091,,,,,,,,,0,
40.065,-73.935,frame_002092,,,,,,,,,0,
40.049,-73.951,frame_002093,,,,,,,,,0,
40.034,-73.966,frame_002094,,,,,,,,,0,
40.031,-73.969,frame_002095,,,,,,,,,0,
40.043,-73.957,frame_002096,,,,,,,,,0,
40.034,-73.966,frame_002097,,,,,,,,,0,
40.077,-73.923,frame_002098,,,,,,,,,0,
40.042,-73.958,frame_002099,,,,,,,,,0,
40.006,-73.994,frame_002100,,,,,,,,,0,
40.0,-74.0,frame_002101,,,,,,,,,0,
40.092,-73.908,frame_002102,,,,,,,,,0,
40.016,-73.984,frame_002103,,,,,,,,,0,
40.006,-73.994,frame_002104,,,,,,,,,0,
40.02,-73.98,frame_002105,,,,,,,,,0,
40.062,-73.938,frame_002106,,,,,,,,,0,
40.014,-73.986,frame_002107,,,,,,,,,0,
40.038,-73.962,frame_002108,,,,,,,,,0,
